Rentrée scolaire;Code région académique;Code région Insee;Région académique;Code académie;Académie;Code département;Département;Code Postal;Commune;Numéro de l'école;Dénomination principale;Patronyme;Secteur;REP;REP +;Nombre total de classes;Nombre total d'élèves;Nombre d'élèves en pré-élémentaire hors ULIS;Nombre d'élèves en élémentaire hors ULIS;Nombre d'élèves en ULIS;Nombre d'élèves en UEEA;Nombre d'élèves en CP hors ULIS;Nombre d'élèves en CE1 hors ULIS;Nombre d'élèves en CE2 hors ULIS;Nombre d'élèves en CM1 hors ULIS;Nombre d'élèves en CM2 hors ULIS;num_ligne
2024;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922838K;ECOLE MATERNELLE PUBLIQUE;GALLIENI SEVRES;PUBLIC;0;0;9.0;223.0;223.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;788708
2024;17;52;PAYS DE LA LOIRE;17;NANTES;49;MAINE-ET-LOIRE;49600;BEAUPREAU-EN-MAUGES;0492012W;ECOLE PRIMAIRE PUBLIQUE;GEORGES LAPIERRE;PUBLIC;0;0;4.0;82.0;27.0;55.0;0.0;0;11.0;8.0;14.0;5.0;17.0;804431
2013;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920269T;ECOLE ELEMENTAIRE PUBLIQUE;PIERRE GRENIER;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;8.0;161.0;0.0;161.0;0.0;0;22.0;42.0;24.0;36.0;37.0;243453
2013;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920464E;ECOLE MATERNELLE PUBLIQUE;GABRIEL ET CHARLES VOISIN;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;9.0;220.0;220.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;243457
2013;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920553B;ECOLE MATERNELLE PUBLIQUE;POINT DU JOUR;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;10.0;273.0;273.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;243459
2013;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922572W;ECOLE MATERNELLE PUBLIQUE;JACQUES DERAY;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;5.0;132.0;132.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;243462
2013;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922046Z;ECOLE MATERNELLE PUBLIQUE;JEAN GUILLON;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;7.0;169.0;169.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;243469
2013;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921064G;ECOLE PRIMAIRE PRIVEE;DUPANLOUP;SECTEUR PRIVE;SANS OBJET;SANS OBJET;28.0;853.0;241.0;612.0;0.0;0;121.0;126.0;121.0;118.0;126.0;243472
2013;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921529M;ECOLE ELEMENTAIRE PUBLIQUE;ESCUDIER;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;12.0;281.0;0.0;281.0;0.0;0;59.0;55.0;57.0;48.0;62.0;243473
2013;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921771A;ECOLE MATERNELLE PUBLIQUE;CASTEJA;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;5.0;114.0;114.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;243474
2013;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920521S;ECOLE MATERNELLE D APPLICATION;LAZARE HOCHE;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;10.0;282.0;282.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;243478
2017;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921884Y;ECOLE MATERNELLE PUBLIQUE;FORUM;SECTEUR PUBLIC;0;0;4.0;101.0;101.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;447964
2017;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920439C;ECOLE ELEMENTAIRE APPLICATION;SAINT-DENIS;SECTEUR PUBLIC;0;0;11.0;251.0;0.0;242.0;9.0;0;45.0;54.0;47.0;55.0;41.0;447967
2017;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921383D;ECOLE PRIMAIRE PRIVEE;SAINT FRANCOIS D'ASSISE;SECTEUR PRIVE;0;0;16.0;483.0;186.0;297.0;0.0;0;60.0;59.0;58.0;61.0;59.0;447971
2017;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921795B;ECOLE MATERNELLE PUBLIQUE;GALLIENI;SECTEUR PUBLIC;0;0;6.0;147.0;147.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;447972
2011;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922666Y;ECOLE PRIMAIRE PUBLIQUE;ROBERT DOISNEAU;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;14.0;376.0;191.0;185.0;0.0;0;63.0;34.0;26.0;33.0;29.0;138501
2011;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920269T;ECOLE ELEMENTAIRE PUBLIQUE;PIERRE GRENIER;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;9.0;167.0;0.0;167.0;0.0;0;32.0;33.0;29.0;36.0;37.0;138511
2011;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921063F;ECOLE PRIMAIRE PRIVEE;SAINT ALEXANDRE;SECTEUR PRIVE;SANS OBJET;SANS OBJET;14.0;355.0;127.0;228.0;0.0;0;52.0;48.0;46.0;43.0;39.0;138512
2011;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921529M;ECOLE ELEMENTAIRE PUBLIQUE;ESCUDIER;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;15.0;344.0;0.0;344.0;0.0;0;65.0;61.0;67.0;72.0;79.0;138513
2011;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920551Z;ECOLE MATERNELLE PUBLIQUE;SEINE;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;7.0;192.0;192.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;138514
2011;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921771A;ECOLE MATERNELLE PUBLIQUE;CASTEJA;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;5.0;116.0;116.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;138516
2011;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921795B;ECOLE MATERNELLE PUBLIQUE;GALLIENI;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;6.0;158.0;158.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;138517
2011;17;52;PAYS DE LA LOIRE;17;NANTES;49;MAINE-ET-LOIRE;49600;ANDREZE;0492012W;ECOLE PRIMAIRE PUBLIQUE;GEORGES LAPIERRE;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;2.0;43.0;22.0;21.0;0.0;0;6.0;8.0;3.0;1.0;3.0;155785
2024;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920439C;ECOLE ELEMENTAIRE APPLICATION;SAINT-DENIS;PUBLIC;0;0;8.0;190.0;0.0;180.0;10.0;0;36.0;42.0;36.0;32.0;34.0;788684
2024;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921771A;ECOLE MATERNELLE PUBLIQUE;CASTEJA;PUBLIC;0;0;7.0;157.0;157.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;788690
2024;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920553B;ECOLE MATERNELLE PUBLIQUE;POINT DU JOUR;PUBLIC;0;0;6.0;134.0;134.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;788695
2024;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922225U;ECOLE ELEMENTAIRE PUBLIQUE;SEVRES;PUBLIC;0;0;16.0;364.0;0.0;356.0;8.0;0;79.0;82.0;49.0;75.0;71.0;788706
2024;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922722J;ECOLE PRIMAIRE PUBLIQUE;SCIENCES ET BIODIVERSITE;PUBLIC;0;0;15.0;341.0;131.0;210.0;0.0;0;44.0;40.0;44.0;45.0;37.0;788707
2019;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921256R;ECOLE PRIMAIRE PUBLIQUE;SILLY;PUBLIC;0;0;16.0;404.0;167.0;237.0;0.0;0;53.0;45.0;38.0;44.0;57.0;547103
2019;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921063F;ECOLE PRIMAIRE PRIVEE;SAINT ALEXANDRE;PRIVE;0;0;14.0;443.0;128.0;315.0;0.0;0;59.0;64.0;64.0;64.0;64.0;547109
2019;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921794A;ECOLE MATERNELLE PUBLIQUE;BELLE FEUILLE;PUBLIC;0;0;7.0;157.0;157.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;547115
2019;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922784B;ECOLE PRIMAIRE PUBLIQUE;ECOLE DU NUMERIQUE;PUBLIC;0;0;16.0;430.0;277.0;153.0;0.0;0;51.0;32.0;32.0;23.0;15.0;547117
2019;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920195M;ECOLE ELEMENTAIRE PUBLIQUE;BILLANCOURT;PUBLIC;0;0;13.0;367.0;0.0;367.0;0.0;0;69.0;75.0;86.0;62.0;75.0;547123
2021;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922722J;ECOLE PRIMAIRE PUBLIQUE;SCIENCES ET BIODIVERSITE;PUBLIC;0;0;16.0;396.0;142.0;254.0;0.0;0;48.0;42.0;42.0;56.0;66.0;644822
2021;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922784B;ECOLE PRIMAIRE PUBLIQUE;ECOLE DU NUMERIQUE;PUBLIC;0;0;19.0;463.0;212.0;251.0;0.0;0;70.0;76.0;41.0;32.0;32.0;644823
2021;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920551Z;ECOLE MATERNELLE PUBLIQUE;SEINE;PUBLIC;0;0;6.0;147.0;147.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;644827
2021;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921575M;ECOLE ELEMENTAIRE PUBLIQUE;DENFERT-ROCHEREAU;PUBLIC;0;0;15.0;335.0;0.0;324.0;11.0;0;70.0;66.0;63.0;67.0;58.0;644830
2021;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922838K;ECOLE MATERNELLE PUBLIQUE;GALLIENI SEVRES;PUBLIC;0;0;10.0;238.0;238.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;644836
2021;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921877R;ECOLE ELEMENTAIRE PUBLIQUE;CASTEJA;PUBLIC;0;0;10.0;232.0;0.0;232.0;0.0;0;41.0;49.0;37.0;58.0;47.0;644841
2021;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922572W;ECOLE MATERNELLE PUBLIQUE;JACQUES DERAY;PUBLIC;0;0;4.0;92.0;92.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;644844
2012;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922552Z;ECOLE ELEMENTAIRE PUBLIQUE;MAITRE JACQUES;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;10.0;263.0;0.0;263.0;0.0;0;55.0;64.0;49.0;52.0;43.0;191186
2012;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920269T;ECOLE ELEMENTAIRE PUBLIQUE;PIERRE GRENIER;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;8.0;180.0;0.0;180.0;0.0;0;48.0;28.0;35.0;35.0;34.0;191188
2012;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921383D;ECOLE PRIMAIRE PRIVEE;SAINT FRANCOIS D'ASSISE;SECTEUR PRIVE;SANS OBJET;SANS OBJET;16.0;486.0;184.0;302.0;0.0;0;60.0;64.0;57.0;64.0;57.0;191193
2012;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921771A;ECOLE MATERNELLE PUBLIQUE;CASTEJA;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;5.0;122.0;122.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;191194
2012;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922046Z;ECOLE MATERNELLE PUBLIQUE;JEAN GUILLON;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;7.0;169.0;169.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;191197
2012;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920395E;ECOLE ELEMENTAIRE PUBLIQUE;FERDINAND BUISSON;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;12.0;305.0;0.0;305.0;0.0;0;70.0;57.0;54.0;67.0;57.0;191199
2012;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921065H;ECOLE PRIMAIRE PRIVEE;SAINT JOSEPH DU PARCHAMP;SECTEUR PRIVE;SANS OBJET;SANS OBJET;21.0;644.0;194.0;450.0;0.0;0;92.0;84.0;93.0;89.0;92.0;191205
2012;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921529M;ECOLE ELEMENTAIRE PUBLIQUE;ESCUDIER;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;13.0;308.0;0.0;308.0;0.0;0;53.0;61.0;56.0;62.0;76.0;191206
2012;10;11;ILE-DE-FRANCE;25;VERSAILLES;95;VAL-D'OISE;95610;ERAGNY;0951474L;ECOLE PRIMAIRE PUBLIQUE;LE  GRILLON;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;9.0;246.0;100.0;146.0;0.0;0;33.0;28.0;33.0;29.0;23.0;192012
2018;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921258T;ECOLE ELEMENTAIRE APPLICATION;LES GLACIERES;SECTEUR PUBLIC;0;0;14.0;364.0;0.0;364.0;0.0;0;75.0;70.0;71.0;71.0;77.0;497768
2018;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921771A;ECOLE MATERNELLE PUBLIQUE;CASTEJA;SECTEUR PUBLIC;0;0;5.0;103.0;103.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;497778
2018;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920587N;ECOLE MATERNELLE PUBLIQUE;DOME;SECTEUR PUBLIC;0;0;8.0;218.0;218.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;497781
2018;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921064G;ECOLE PRIMAIRE PRIVEE;DUPANLOUP;SECTEUR PRIVE;0;0;29.0;895.0;272.0;623.0;0.0;0;119.0;128.0;123.0;126.0;127.0;497782
2018;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922225U;ECOLE ELEMENTAIRE PUBLIQUE;SEVRES;SECTEUR PUBLIC;0;0;15.0;355.0;0.0;345.0;10.0;0;71.0;72.0;77.0;62.0;63.0;497792
2018;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922784B;ECOLE PRIMAIRE PUBLIQUE;ECOLE DU NUMERIQUE;SECTEUR PUBLIC;0;0;12.0;296.0;205.0;91.0;0.0;0;29.0;24.0;17.0;13.0;8.0;497798
2010;17;52;PAYS DE LA LOIRE;17;NANTES;49;MAINE-ET-LOIRE;49600;ANDREZE;0492012W;ECOLE PRIMAIRE PUBLIQUE;GEORGES LAPIERRE;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;2.0;34.0;23.0;11.0;0.0;0;7.0;2.0;2.0;0.0;0.0;102657
2020;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920521S;ECOLE MATERNELLE D APPLICATION;LAZARE HOCHE;PUBLIC;0;0;9.0;224.0;224.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;596115
2020;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920587N;ECOLE MATERNELLE PUBLIQUE;DOME;PUBLIC;0;0;8.0;195.0;195.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;596116
2020;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921877R;ECOLE ELEMENTAIRE PUBLIQUE;CASTEJA;PUBLIC;0;0;10.0;258.0;0.0;258.0;0.0;0;50.0;49.0;51.0;49.0;59.0;596119
2020;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921063F;ECOLE PRIMAIRE PRIVEE;SAINT ALEXANDRE;PRIVE;0;0;14.0;445.0;128.0;317.0;0.0;0;60.0;64.0;65.0;64.0;64.0;596123
2020;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922722J;ECOLE PRIMAIRE PUBLIQUE;SCIENCES ET BIODIVERSITE;PUBLIC;0;0;17.0;458.0;165.0;293.0;0.0;0;51.0;41.0;61.0;74.0;66.0;596127
2020;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922838K;ECOLE MATERNELLE PUBLIQUE;GALLIENI SEVRES;PUBLIC;0;0;10.0;254.0;254.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;596129
2020;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922572W;ECOLE MATERNELLE PUBLIQUE;JACQUES DERAY;PUBLIC;0;0;4.0;95.0;95.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;596135
2012;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922572W;ECOLE MATERNELLE PUBLIQUE;JACQUES DERAY;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;5.0;134.0;134.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;191187
2012;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920439C;ECOLE ELEMENTAIRE APPLICATION;SAINT-DENIS;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;12.0;308.0;0.0;298.0;10.0;0;77.0;63.0;53.0;52.0;53.0;191189
2012;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920572X;ECOLE MATERNELLE PUBLIQUE;SILLY;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;8.0;222.0;222.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;191192
2012;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921795B;ECOLE MATERNELLE PUBLIQUE;GALLIENI;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;6.0;159.0;159.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;191203
2012;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922105N;ECOLE ELEMENTAIRE PUBLIQUE;ADOLPHE THIERS;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;16.0;436.0;0.0;436.0;0.0;0;99.0;111.0;90.0;81.0;55.0;191208
2021;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922105N;ECOLE ELEMENTAIRE PUBLIQUE;ADOLPHE THIERS;PUBLIC;0;0;15.0;371.0;0.0;371.0;0.0;0;73.0;75.0;77.0;71.0;75.0;644820
2021;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920587N;ECOLE MATERNELLE PUBLIQUE;DOME;PUBLIC;0;0;7.0;167.0;167.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;644828
2021;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920521S;ECOLE MATERNELLE D APPLICATION;LAZARE HOCHE;PUBLIC;0;0;8.0;192.0;192.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;644837
2021;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920553B;ECOLE MATERNELLE PUBLIQUE;POINT DU JOUR;PUBLIC;0;0;7.0;158.0;158.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;644846
2021;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922380M;ECOLE MATERNELLE PUBLIQUE;PEUPLIERS;PUBLIC;0;0;4.0;87.0;87.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;644848
2021;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921258T;ECOLE ELEMENTAIRE APPLICATION;LES GLACIERES;PUBLIC;0;0;13.0;308.0;0.0;308.0;0.0;0;61.0;70.0;69.0;54.0;54.0;644818
2021;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921899P;ECOLE PRIMAIRE PRIVEE;RAMBAM;PRIVE;0;0;24.0;662.0;238.0;424.0;0.0;0;84.0;85.0;82.0;86.0;87.0;644819
2021;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920395E;ECOLE ELEMENTAIRE PUBLIQUE;FERDINAND BUISSON;PUBLIC;0;0;18.0;424.0;0.0;424.0;0.0;0;88.0;92.0;74.0;90.0;80.0;644825
2021;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921771A;ECOLE MATERNELLE PUBLIQUE;CASTEJA;PUBLIC;0;0;7.0;158.0;158.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;644831
2021;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921064G;ECOLE PRIMAIRE PRIVEE;DUPANLOUP;PRIVE;0;0;29.0;884.0;270.0;614.0;0.0;0;116.0;119.0;126.0;126.0;127.0;644839
2021;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922225U;ECOLE ELEMENTAIRE PUBLIQUE;SEVRES;PUBLIC;0;0;16.0;380.0;0.0;376.0;4.0;0;78.0;82.0;86.0;60.0;70.0;644843
2021;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920439C;ECOLE ELEMENTAIRE APPLICATION;SAINT-DENIS;PUBLIC;0;0;10.0;220.0;0.0;210.0;10.0;0;42.0;43.0;34.0;43.0;48.0;644845
2021;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922666Y;ECOLE PRIMAIRE PUBLIQUE;ROBERT DOISNEAU;PUBLIC;0;0;15.0;382.0;156.0;226.0;0.0;0;45.0;45.0;41.0;55.0;40.0;644849
2021;17;52;PAYS DE LA LOIRE;17;NANTES;49;MAINE-ET-LOIRE;49600;BEAUPREAU-EN-MAUGES;0492012W;ECOLE PRIMAIRE PUBLIQUE;GEORGES LAPIERRE;PUBLIC;0;0;4.0;97.0;34.0;63.0;0.0;0;9.0;18.0;15.0;11.0;10.0;660913
